timestamp,timestamp_unix,latitude,longitude,altitude,heading,speed_mps,gps_status,position_covariance_type,battery_percent
2025-09-04T08:50:19.890203Z,1756975819,-31.9825384610,115.8201266500,-26.985,2.76,0.804,0,2,
2025-09-04T08:50:24.895545Z,1756975824,-31.9824952270,115.8201291040,-27.148,344.90,0.962,0,2,
2025-09-04T08:50:30.089002Z,1756975830,-31.9824478040,115.8201140230,-27.467,301.89,1.052,0,2,
2025-09-04T08:50:35.310252Z,1756975835,-31.9824198050,115.8200609760,-27.669,274.24,1.129,0,2,
2025-09-04T08:50:40.511084Z,1756975840,-31.9824157670,115.8199967950,-27.780,267.55,1.167,0,2,
2025-09-04T08:50:45.691370Z,1756975845,-31.9824180650,115.8199334740,-27.559,270.71,1.154,0,2,
2025-09-04T08:50:50.881244Z,1756975850,-31.9824173820,115.8198686950,-27.372,271.65,1.177,0,2,
2025-09-04T08:50:55.890199Z,1756975855,-31.9824157420,115.8198016630,-27.588,268.95,1.263,0,2,
2025-09-04T08:51:01.079862Z,1756975861,-31.9824168280,115.8197316690,-27.608,281.64,1.272,0,2,
2025-09-04T08:51:06.088183Z,1756975866,-31.9824052830,115.8196655900,-27.490,291.36,1.271,0,2,
2025-09-04T08:51:11.321454Z,1756975871,-31.9823834370,115.8195997240,-26.742,300.17,1.275,0,2,
2025-09-04T08:51:16.510952Z,1756975876,-31.9823536900,115.8195394040,-26.672,313.95,1.268,0,2,
2025-09-04T08:51:21.692132Z,1756975881,-31.9823134830,115.8194902370,-26.852,312.31,1.243,0,2,
2025-09-04T08:51:26.883636Z,1756975886,-31.9822728550,115.8194376170,-26.183,300.96,1.293,0,2,
2025-09-04T08:51:32.085764Z,1756975892,-31.9822406150,115.8193742570,-26.819,278.53,1.340,0,2,
2025-09-04T08:51:37.305884Z,1756975897,-31.9822319650,115.8193062610,-26.990,272.67,1.242,0,2,
2025-09-04T08:51:42.496775Z,1756975902,-31.9822293000,115.8192387970,-27.491,273.06,1.227,0,2,
2025-09-04T08:51:47.688945Z,1756975907,-31.9822260840,115.8191679510,-27.868,271.75,1.289,0,2,
2025-09-04T08:51:52.889905Z,1756975912,-31.9822241450,115.8190930580,-27.693,269.72,1.359,0,2,
2025-09-04T08:51:58.089592Z,1756975918,-31.9822244510,115.8190180590,-27.542,269.02,1.360,0,2,
2025-09-04T08:52:03.312513Z,1756975923,-31.9822254970,115.8189456120,-27.242,271.34,1.308,0,2,
2025-09-04T08:52:08.493654Z,1756975928,-31.9822241550,115.8188781320,-27.774,286.21,1.229,0,2,
2025-09-04T08:52:13.500683Z,1756975933,-31.9822117710,115.8188279020,-26.750,313.22,0.985,0,2,
2025-09-04T08:52:18.693381Z,1756975938,-31.9821838800,115.8187929150,-26.874,343.18,0.872,0,2,
2025-09-04T08:52:23.882448Z,1756975943,-31.9821275330,115.8187728370,-26.726,358.72,1.261,0,2,
2025-09-04T08:52:29.072995Z,1756975949,-31.9820683280,115.8187712820,-26.403,345.92,1.269,0,2,
2025-09-04T08:52:34.082129Z,1756975954,-31.9820099700,115.8187540200,-27.655,3.36,1.336,0,2,
2025-09-04T08:52:39.087768Z,1756975959,-31.9819588070,115.8187575600,-28.928,349.09,1.138,0,2,
2025-09-04T08:52:44.300512Z,1756975964,-31.9818992840,115.8187440390,-28.693,1.00,1.293,0,2,
2025-09-04T08:52:49.492603Z,1756975969,-31.9818398550,115.8187452640,-29.630,0.71,1.273,0,2,
2025-09-04T08:52:54.684159Z,1756975974,-31.9817794180,115.8187461420,-28.733,353.71,1.295,0,2,
2025-09-04T08:52:59.690322Z,1756975979,-31.9817273670,115.8187393780,-28.650,210.69,1.163,0,2,
2025-09-04T08:53:04.697153Z,1756975984,-31.9817305510,115.8187371500,-29.396,154.00,0.082,0,2,
2025-09-04T08:53:09.889430Z,1756975989,-31.9817325770,115.8187383150,-27.608,6.49,0.048,0,2,
2025-09-04T08:53:15.078455Z,1756975995,-31.9817046170,115.8187420640,-26.017,356.48,0.603,0,2,
2025-09-04T08:53:20.086875Z,1756976000,-31.9816552440,115.8187384870,-25.775,0.29,1.098,0,2,
2025-09-04T08:53:25.298392Z,1756976005,-31.9815906560,115.8187388680,-24.419,4.59,1.378,0,2,
2025-09-04T08:53:30.307642Z,1756976010,-31.9815242290,115.8187451570,-24.621,3.84,1.479,0,2,
2025-09-04T08:53:35.314356Z,1756976015,-31.9814694080,115.8187494970,-24.144,0.24,1.220,0,2,
2025-09-04T08:53:40.495056Z,1756976020,-31.9814076590,115.8187498050,-24.039,0.01,1.325,0,2,
2025-09-04T08:53:45.501829Z,1756976025,-31.9813502630,115.8187498180,-23.961,6.44,1.275,0,2,
2025-09-04T08:53:50.693454Z,1756976030,-31.9812954740,115.8187571100,-23.591,3.14,1.181,0,2,
2025-09-04T08:53:55.873589Z,1756976035,-31.9812347370,115.8187610320,-24.491,6.17,1.306,0,2,
2025-09-04T08:54:00.882504Z,1756976040,-31.9811877780,115.8187670180,-24.777,0.09,1.049,0,2,
2025-09-04T08:54:05.891330Z,1756976045,-31.9811277200,115.8187671330,-24.856,354.93,1.333,0,2,
2025-09-04T08:54:11.090502Z,1756976051,-31.9810686200,115.8187609500,-24.903,339.89,1.269,0,2,
2025-09-04T08:54:16.301042Z,1756976056,-31.9810135260,115.8187371670,-25.518,324.87,1.252,0,2,
2025-09-04T08:54:21.503888Z,1756976061,-31.9809886280,115.8187165140,-28.957,282.51,0.651,0,2,
2025-09-04T08:54:26.695797Z,1756976066,-31.9809713160,115.8186245360,-27.081,269.09,1.712,0,2,
2025-09-04T08:54:31.885073Z,1756976071,-31.9809721940,115.8185594410,-26.914,273.50,1.183,0,2,
2025-09-04T08:54:36.903638Z,1756976076,-31.9809687710,115.8184935290,-27.806,266.10,1.241,0,2,
2025-09-04T08:54:42.082752Z,1756976082,-31.9809729340,115.8184215920,-27.158,276.55,1.313,0,2,
2025-09-04T08:54:47.317832Z,1756976087,-31.9809645620,115.8183356390,-24.884,269.31,1.559,0,2,
2025-09-04T08:54:52.324754Z,1756976092,-31.9809652530,115.8182679960,-24.846,267.75,1.274,0,2,
2025-09-04T08:54:57.332536Z,1756976097,-31.9809675110,115.8182002610,-24.846,267.78,1.277,0,2,
2025-09-04T08:55:02.510855Z,1756976102,-31.9809697920,115.8181308320,-24.712,269.89,1.266,0,2,
2025-09-04T08:55:07.681728Z,1756976107,-31.9809699090,115.8180605340,-24.672,272.58,1.282,0,2,
2025-09-04T08:55:12.699602Z,1756976112,-31.9809672220,115.8179901380,-24.756,271.61,1.325,0,2,
2025-09-04T08:55:17.709754Z,1756976117,-31.9809655740,115.8179210610,-24.713,268.59,1.301,0,2,
2025-09-04T08:55:22.897645Z,1756976122,-31.9809670520,115.8178503590,-24.708,270.27,1.286,0,2,
2025-09-04T08:55:28.088624Z,1756976128,-31.9809667690,115.8177793170,-24.700,270.86,1.291,0,2,
2025-09-04T08:55:33.332829Z,1756976133,-31.9809658750,115.8177091830,-24.693,269.50,1.262,0,2,
2025-09-04T08:55:38.502399Z,1756976138,-31.9809663990,115.8176381220,-24.684,270.18,1.297,0,2,
2025-09-04T08:55:43.521175Z,1756976143,-31.9809662190,115.8175699990,-24.640,271.11,1.280,0,2,
2025-09-04T08:55:48.690876Z,1756976148,-31.9809650590,115.8174997190,-24.665,270.17,1.282,0,2,
2025-09-04T08:55:53.697296Z,1756976153,-31.9809649020,115.8174362920,-24.665,266.61,1.195,0,2,
2025-09-04T08:55:58.706884Z,1756976158,-31.9809677400,115.8173798330,-24.407,270.56,1.065,0,2,
2025-09-04T08:56:03.886379Z,1756976163,-31.9809672100,115.8173163820,-25.075,265.44,1.155,0,2,
2025-09-04T08:56:08.894049Z,1756976168,-31.9809719150,115.8172468810,-25.170,232.80,1.313,0,2,
2025-09-04T08:56:14.085546Z,1756976174,-31.9810112420,115.8171857880,-25.585,193.55,1.393,0,2,
2025-09-04T08:56:19.091151Z,1756976179,-31.9810677810,115.8171697210,-24.978,180.33,1.292,0,2,
2025-09-04T08:56:24.313981Z,1756976184,-31.9811264070,115.8171693190,-24.779,181.07,1.248,0,2,
2025-09-04T08:56:29.485742Z,1756976189,-31.9811870370,115.8171679870,-24.841,179.52,1.304,0,2,
2025-09-04T08:56:34.494211Z,1756976194,-31.9812460360,115.8171685720,-24.700,181.77,1.310,0,2,
2025-09-04T08:56:39.510335Z,1756976199,-31.9813043800,115.8171664500,-24.497,181.88,1.294,0,2,
2025-09-04T08:56:44.691519Z,1756976204,-31.9813628290,115.8171641860,-24.364,194.87,1.255,0,2,
2025-09-04T08:56:49.703324Z,1756976209,-31.9813772000,115.8171596860,-24.980,1.02,0.330,0,2,
2025-09-04T08:56:54.888720Z,1756976214,-31.9813399810,115.8171604680,-25.927,309.37,0.798,0,2,
2025-09-04T08:57:00.083199Z,1756976220,-31.9813157330,115.8171256290,-26.150,272.62,0.818,0,2,
2025-09-04T08:57:05.097996Z,1756976225,-31.9813132090,115.8170605250,-26.329,267.35,1.226,0,2,
2025-09-04T08:57:10.099090Z,1756976230,-31.9813159320,115.8169911160,-25.522,270.01,1.310,0,2,
2025-09-04T08:57:15.318255Z,1756976235,-31.9813159190,115.8169200600,-25.370,266.39,1.284,0,2,
2025-09-04T08:57:20.508737Z,1756976240,-31.9813200370,115.8168431300,-24.877,270.04,1.401,0,2,
2025-09-04T08:57:25.700475Z,1756976245,-31.9813199990,115.8167732390,-24.935,269.06,1.270,0,2,
2025-09-04T08:57:30.888730Z,1756976250,-31.9813209740,115.8167030010,-24.916,267.27,1.277,0,2,
2025-09-04T08:57:35.897506Z,1756976255,-31.9813236980,115.8166355900,-24.937,267.79,1.271,0,2,
2025-09-04T08:57:41.089910Z,1756976261,-31.9813259560,115.8165666070,-24.903,269.85,1.254,0,2,
2025-09-04T08:57:46.096700Z,1756976266,-31.9813261030,115.8165003060,-24.894,270.91,1.249,0,2,
2025-09-04T08:57:51.320077Z,1756976271,-31.9813251510,115.8164297010,-24.985,271.16,1.275,0,2,
2025-09-04T08:57:56.499388Z,1756976276,-31.9813239560,115.8163602080,-24.853,270.52,1.266,0,2,
2025-09-04T08:58:01.691701Z,1756976281,-31.9813234330,115.8162917760,-25.025,270.09,1.243,0,2,
2025-09-04T08:58:06.872413Z,1756976286,-31.9813233370,115.8162207270,-24.702,270.18,1.293,0,2,
2025-09-04T08:58:11.877579Z,1756976291,-31.9813231580,115.8161542150,-24.637,269.55,1.253,0,2,
2025-09-04T08:58:17.068340Z,1756976297,-31.9813236270,115.8160844560,-24.675,269.65,1.268,0,2,
2025-09-04T08:58:22.077571Z,1756976302,-31.9813239670,115.8160188140,-24.902,264.99,1.236,0,2,
2025-09-04T08:58:27.299631Z,1756976307,-31.9813284740,115.8159581610,-25.395,244.66,1.100,0,2,
2025-09-04T08:58:32.306548Z,1756976312,-31.9813327170,115.8159475970,-25.588,113.95,0.220,0,2,
2025-09-04T08:58:37.495682Z,1756976317,-31.9813338940,115.8159507210,-25.431,113.95,0.062,0,2,
