timestamp,timestamp_unix,latitude,longitude,altitude,heading,speed_mps,gps_status,position_covariance_type,battery_percent
2025-09-04T08:32:09.089055Z,1756974729,-31.9809689860,115.8177746440,-26.203,113.72,1.220,0,2,
2025-09-04T08:32:09.506738Z,1756974729,-31.9809706890,115.8177792130,-26.383,111.64,1.127,0,2,
2025-09-04T08:32:09.701745Z,1756974729,-31.9809714830,115.8177815720,-26.458,112.91,1.228,0,2,
2025-09-04T08:32:09.904429Z,1756974729,-31.9809723030,115.8177838600,-26.540,112.92,1.156,0,2,
2025-09-04T08:32:10.097056Z,1756974730,-31.9809730860,115.8177860430,-26.596,113.68,1.161,0,2,
2025-09-04T08:32:10.506821Z,1756974730,-31.9809747510,115.8177905190,-26.879,106.85,1.125,0,2,
2025-09-04T08:32:10.690097Z,1756974730,-31.9809753750,115.8177929480,-26.982,103.55,1.306,0,2,
2025-09-04T08:32:10.873925Z,1756974730,-31.9809758970,115.8177955020,-27.067,106.33,1.348,0,2,
2025-09-04T08:32:11.085986Z,1756974731,-31.9809765180,115.8177980010,-27.146,110.80,1.158,0,2,
2025-09-04T08:32:11.311811Z,1756974731,-31.9809772760,115.8178003530,-27.194,108.66,1.051,0,2,
2025-09-04T08:32:11.508965Z,1756974731,-31.9809779710,115.8178027790,-27.245,106.16,1.225,0,2,
2025-09-04T08:32:11.710440Z,1756974731,-31.9809785630,115.8178051870,-27.291,105.51,1.174,0,2,
2025-09-04T08:32:11.892834Z,1756974731,-31.9809791520,115.8178076900,-27.327,109.53,1.343,0,2,
2025-09-04T08:32:12.087351Z,1756974732,-31.9809798940,115.8178101560,-27.355,106.66,1.269,0,2,
2025-09-04T08:32:12.323475Z,1756974732,-31.9809806360,115.8178130790,-27.309,100.13,1.219,0,2,
2025-09-04T08:32:12.495464Z,1756974732,-31.9809810840,115.8178160350,-27.265,98.33,1.647,0,2,
2025-09-04T08:32:12.677984Z,1756974732,-31.9809814500,115.8178189830,-27.219,100.26,1.540,0,2,
2025-09-04T08:32:12.871803Z,1756974732,-31.9809818900,115.8178218500,-27.184,101.09,1.418,0,2,
2025-09-04T08:32:13.075435Z,1756974733,-31.9809823560,115.8178246540,-27.139,111.73,1.323,0,2,
2025-09-04T08:32:13.311363Z,1756974733,-31.9809832530,115.8178273070,-27.041,111.54,1.142,0,2,
2025-09-04T08:32:13.506441Z,1756974733,-31.9809841250,115.8178299110,-26.979,111.74,1.354,0,2,
2025-09-04T08:32:13.699841Z,1756974733,-31.9809850310,115.8178325900,-26.914,110.50,1.407,0,2,
2025-09-04T08:32:13.902380Z,1756974733,-31.9809858840,115.8178352790,-26.871,108.18,1.337,0,2,
2025-09-04T08:32:14.096121Z,1756974734,-31.9809865910,115.8178378170,-26.837,105.39,1.300,0,2,
2025-09-04T08:32:14.332289Z,1756974734,-31.9809872350,115.8178405760,-26.816,104.12,1.143,0,2,
2025-09-04T08:32:14.492615Z,1756974734,-31.9809878490,115.8178434540,-26.775,106.79,1.746,0,2,
2025-09-04T08:32:14.678917Z,1756974734,-31.9809885960,115.8178463730,-26.774,105.61,1.544,0,2,
2025-09-04T08:32:14.879428Z,1756974734,-31.9809892630,115.8178491880,-26.747,101.99,1.375,0,2,
2025-09-04T08:32:15.084161Z,1756974735,-31.9809897820,115.8178520700,-26.723,103.02,1.357,0,2,
2025-09-04T08:32:15.309455Z,1756974735,-31.9809902770,115.8178545930,-26.667,106.36,1.084,0,2,
2025-09-04T08:32:15.514315Z,1756974735,-31.9809908580,115.8178569270,-26.610,106.45,1.120,0,2,
2025-09-04T08:32:15.697263Z,1756974735,-31.9809914620,115.8178593390,-26.557,102.68,1.297,0,2,
2025-09-04T08:32:15.901864Z,1756974735,-31.9809919490,115.8178618900,-26.487,102.42,1.205,0,2,
2025-09-04T08:32:16.094361Z,1756974736,-31.9809924370,115.8178645030,-26.448,100.83,1.311,0,2,
2025-09-04T08:32:16.319974Z,1756974736,-31.9809928070,115.8178667840,-26.332,94.75,0.971,0,2,
2025-09-04T08:32:16.492347Z,1756974736,-31.9809929690,115.8178690810,-26.223,98.69,1.261,0,2,
2025-09-04T08:32:16.685176Z,1756974736,-31.9809932780,115.8178714650,-26.124,105.37,1.180,0,2,
2025-09-04T08:32:16.879676Z,1756974736,-31.9809938550,115.8178739390,-26.079,102.35,1.244,0,2,
2025-09-04T08:32:17.082524Z,1756974737,-31.9809943220,115.8178764530,-26.014,101.09,1.197,0,2,
2025-09-04T08:32:17.309616Z,1756974737,-31.9809946960,115.8178787030,-25.987,99.21,0.952,0,2,
2025-09-04T08:32:17.502321Z,1756974737,-31.9809950350,115.8178811670,-25.965,99.41,1.222,0,2,
2025-09-04T08:32:17.697587Z,1756974737,-31.9809953810,115.8178836290,-25.961,100.36,1.205,0,2,
2025-09-04T08:32:17.900437Z,1756974737,-31.9809957550,115.8178860410,-25.969,98.73,1.140,0,2,
2025-09-04T08:32:18.092610Z,1756974738,-31.9809960830,115.8178885600,-25.946,94.17,1.251,0,2,
2025-09-04T08:32:18.330295Z,1756974738,-31.9809962490,115.8178912460,-25.895,99.66,1.069,0,2,
2025-09-04T08:32:18.502151Z,1756974738,-31.9809966380,115.8178939390,-25.852,98.07,1.499,0,2,
2025-09-04T08:32:18.685727Z,1756974738,-31.9809969730,115.8178967230,-25.776,94.81,1.445,0,2,
2025-09-04T08:32:18.889158Z,1756974738,-31.9809971670,115.8178994400,-25.729,96.65,1.264,0,2,
2025-09-04T08:32:19.082172Z,1756974739,-31.9809974370,115.8179021690,-25.689,84.58,1.343,0,2,
2025-09-04T08:32:19.319951Z,1756974739,-31.9809972020,115.8179050890,-25.606,91.85,1.163,0,2,
2025-09-04T08:32:19.502249Z,1756974739,-31.9809972810,115.8179079690,-25.556,94.88,1.491,0,2,
2025-09-04T08:32:19.685595Z,1756974739,-31.9809974840,115.8179107740,-25.515,91.29,1.448,0,2,
2025-09-04T08:32:19.878417Z,1756974739,-31.9809975350,115.8179134340,-25.491,88.46,1.301,0,2,
2025-09-04T08:32:20.091406Z,1756974740,-31.9809974710,115.8179162370,-25.475,81.47,1.242,0,2,
2025-09-04T08:32:20.318904Z,1756974740,-31.9809970820,115.8179192940,-25.431,85.98,1.282,0,2,
2025-09-04T08:32:20.511869Z,1756974740,-31.9809969110,115.8179221640,-25.413,91.77,1.406,0,2,
2025-09-04T08:32:20.695502Z,1756974740,-31.9809969860,115.8179250210,-25.414,94.70,1.468,0,2,
2025-09-04T08:32:20.897307Z,1756974740,-31.9809971850,115.8179278770,-25.385,94.30,1.339,0,2,
2025-09-04T08:32:21.101945Z,1756974741,-31.9809973590,115.8179306060,-25.366,95.26,1.261,0,2,
2025-09-04T08:32:21.317916Z,1756974741,-31.9809975730,115.8179333460,-25.304,96.41,1.202,0,2,
2025-09-04T08:32:21.501330Z,1756974741,-31.9809978320,115.8179360660,-25.264,99.53,1.408,0,2,
2025-09-04T08:32:21.693789Z,1756974741,-31.9809982320,115.8179388750,-25.217,98.11,1.396,0,2,
2025-09-04T08:32:21.896580Z,1756974741,-31.9809985700,115.8179416730,-25.205,89.61,1.314,0,2,
2025-09-04T08:32:22.092991Z,1756974742,-31.9809985540,115.8179444770,-25.220,78.18,1.347,0,2,
2025-09-04T08:32:22.318470Z,1756974742,-31.9809980760,115.8179471690,-25.211,85.07,1.150,0,2,
2025-09-04T08:32:22.501885Z,1756974742,-31.9809978760,115.8179499040,-25.187,85.73,1.412,0,2,
2025-09-04T08:32:22.692611Z,1756974742,-31.9809976970,115.8179527330,-25.213,95.18,1.403,0,2,
2025-09-04T08:32:22.886882Z,1756974742,-31.9809978970,115.8179553320,-25.154,90.37,1.267,0,2,
2025-09-04T08:32:23.091245Z,1756974743,-31.9809979130,115.8179582360,-25.094,89.53,1.340,0,2,
2025-09-04T08:32:23.317139Z,1756974743,-31.9809978940,115.8179609920,-25.035,93.03,1.151,0,2,
2025-09-04T08:32:23.489894Z,1756974743,-31.9809980160,115.8179637080,-25.018,94.77,1.485,0,2,
2025-09-04T08:32:23.683132Z,1756974743,-31.9809982140,115.8179665040,-25.025,90.54,1.369,0,2,
2025-09-04T08:32:23.896866Z,1756974743,-31.9809982380,115.8179695210,-24.990,85.18,1.331,0,2,
2025-09-04T08:32:24.089293Z,1756974744,-31.9809980220,115.8179725400,-24.983,87.61,1.485,0,2,
2025-09-04T08:32:24.316594Z,1756974744,-31.9809979250,115.8179752830,-24.976,86.93,1.139,0,2,
2025-09-04T08:32:24.499153Z,1756974744,-31.9809978070,115.8179778750,-24.963,92.14,1.341,0,2,
2025-09-04T08:32:24.691606Z,1756974744,-31.9809978950,115.8179806570,-24.939,96.05,1.364,0,2,
2025-09-04T08:32:24.888303Z,1756974744,-31.9809981580,115.8179835840,-24.899,98.83,1.411,0,2,
2025-09-04T08:32:25.080442Z,1756974745,-31.9809985220,115.8179863470,-24.887,97.59,1.373,0,2,
2025-09-04T08:32:25.315452Z,1756974745,-31.9809988160,115.8179889480,-24.909,93.61,1.053,0,2,
2025-09-04T08:32:25.490006Z,1756974745,-31.9809989610,115.8179916610,-24.894,97.51,1.469,0,2,
2025-09-04T08:32:25.680730Z,1756974745,-31.9809992660,115.8179943880,-24.900,95.79,1.360,0,2,
2025-09-04T08:32:25.873189Z,1756974745,-31.9809994940,115.8179970390,-24.892,91.60,1.306,0,2,
2025-09-04T08:32:26.068228Z,1756974746,-31.9809995550,115.8179996100,-24.919,95.74,1.244,0,2,
2025-09-04T08:32:26.303875Z,1756974746,-31.9809997590,115.8180020020,-24.937,92.75,0.962,0,2,
2025-09-04T08:32:26.496597Z,1756974746,-31.9809998630,115.8180045580,-24.946,96.27,1.252,0,2,
2025-09-04T08:32:26.700774Z,1756974746,-31.9810001120,115.8180072280,-25.001,94.55,1.241,0,2,
2025-09-04T08:32:26.895653Z,1756974746,-31.9810002950,115.8180099390,-25.011,79.42,1.316,0,2,
2025-09-04T08:32:27.078598Z,1756974747,-31.9809998450,115.8180127780,-25.021,84.04,1.489,0,2,
2025-09-04T08:32:27.323959Z,1756974747,-31.9809996000,115.8180155460,-25.060,86.34,1.070,0,2,
2025-09-04T08:32:27.498085Z,1756974747,-31.9809994470,115.8180183640,-25.092,86.96,1.530,0,2,
2025-09-04T08:32:27.688887Z,1756974747,-31.9809993240,115.8180210920,-25.115,86.33,1.350,0,2,
2025-09-04T08:32:27.884175Z,1756974747,-31.9809991750,115.8180238300,-25.100,84.59,1.325,0,2,
2025-09-04T08:32:28.076952Z,1756974748,-31.9809989300,115.8180268820,-25.150,88.98,1.500,0,2,
2025-09-04T08:32:28.312889Z,1756974748,-31.9809988890,115.8180296030,-25.149,89.25,1.088,0,2,
2025-09-04T08:32:28.495667Z,1756974748,-31.9809988610,115.8180321330,-25.189,85.01,1.306,0,2,
2025-09-04T08:32:28.694531Z,1756974748,-31.9809986670,115.8180347500,-25.265,85.72,1.246,0,2,
2025-09-04T08:32:28.893136Z,1756974748,-31.9809984990,115.8180373990,-25.265,84.61,1.262,0,2,
2025-09-04T08:32:29.087195Z,1756974749,-31.9809982610,115.8180403710,-25.294,87.20,1.451,0,2,
2025-09-04T08:32:29.312583Z,1756974749,-31.9809981420,115.8180432390,-25.351,96.04,1.202,0,2,
2025-09-04T08:32:29.485342Z,1756974749,-31.9809983800,115.8180458890,-25.344,91.21,1.455,0,2,
2025-09-04T08:32:29.679624Z,1756974749,-31.9809984290,115.8180486300,-25.330,83.36,1.331,0,2,
2025-09-04T08:32:29.883513Z,1756974749,-31.9809981520,115.8180514350,-25.341,82.59,1.306,0,2,
2025-09-04T08:32:30.065092Z,1756974750,-31.9809978250,115.8180543980,-25.367,89.85,1.552,0,2,
2025-09-04T08:32:30.311853Z,1756974750,-31.9809978180,115.8180574540,-25.334,85.20,1.168,0,2,
2025-09-04T08:32:30.494220Z,1756974750,-31.9809976200,115.8180602330,-25.309,76.35,1.442,0,2,
2025-09-04T08:32:30.677841Z,1756974750,-31.9809970740,115.8180628840,-25.323,78.59,1.401,0,2,
2025-09-04T08:32:30.883229Z,1756974750,-31.9809965980,115.8180656650,-25.283,74.24,1.303,0,2,
2025-09-04T08:32:31.086187Z,1756974751,-31.9809959540,115.8180683550,-25.250,78.57,1.299,0,2,
2025-09-04T08:32:31.313458Z,1756974751,-31.9809954700,115.8180711760,-25.195,79.99,1.194,0,2,
2025-09-04T08:32:31.493177Z,1756974751,-31.9809950770,115.8180738020,-25.153,77.40,1.399,0,2,
2025-09-04T08:32:31.688918Z,1756974751,-31.9809945630,115.8180765120,-25.140,73.82,1.338,0,2,
2025-09-04T08:32:31.883201Z,1756974751,-31.9809938780,115.8180792960,-25.176,79.90,1.407,0,2,
2025-09-04T08:32:32.087746Z,1756974752,-31.9809934010,115.8180824520,-25.084,72.91,1.478,0,2,
2025-09-04T08:32:32.320639Z,1756974752,-31.9809926540,115.8180853170,-25.064,72.24,1.214,0,2,
2025-09-04T08:32:32.494224Z,1756974752,-31.9809918690,115.8180882070,-25.021,69.59,1.649,0,2,
2025-09-04T08:32:32.690195Z,1756974752,-31.9809909730,115.8180910460,-24.941,67.20,1.458,0,2,
2025-09-04T08:32:32.890676Z,1756974752,-31.9809900440,115.8180936520,-24.967,70.74,1.330,0,2,
2025-09-04T08:32:33.097950Z,1756974753,-31.9809892760,115.8180962440,-24.934,70.46,1.249,0,2,
2025-09-04T08:32:33.310289Z,1756974753,-31.9809884860,115.8180988680,-24.916,75.30,1.237,0,2,
2025-09-04T08:32:33.504673Z,1756974753,-31.9809878650,115.8181016580,-24.883,69.23,1.400,0,2,
2025-09-04T08:32:33.697847Z,1756974753,-31.9809870050,115.8181043310,-24.880,62.92,1.396,0,2,
2025-09-04T08:32:33.890156Z,1756974753,-31.9809859080,115.8181068610,-24.908,60.47,1.394,0,2,
2025-09-04T08:32:34.095084Z,1756974754,-31.9809848000,115.8181091670,-24.949,65.18,1.220,0,2,
2025-09-04T08:32:34.319912Z,1756974754,-31.9809838220,115.8181116600,-24.998,65.90,1.152,0,2,
2025-09-04T08:32:34.493210Z,1756974754,-31.9809828250,115.8181142880,-25.015,65.11,1.567,0,2,
2025-09-04T08:32:34.685993Z,1756974754,-31.9809818150,115.8181168540,-25.006,61.93,1.384,0,2,
2025-09-04T08:32:34.878773Z,1756974754,-31.9809806800,115.8181193630,-25.051,68.44,1.391,0,2,
2025-09-04T08:32:35.074140Z,1756974755,-31.9809797100,115.8181222570,-24.977,60.83,1.502,0,2,
2025-09-04T08:32:35.309389Z,1756974755,-31.9809785260,115.8181247580,-24.942,63.08,1.148,0,2,
2025-09-04T08:32:35.513735Z,1756974755,-31.9809773910,115.8181273930,-24.893,60.03,1.364,0,2,
2025-09-04T08:32:35.697403Z,1756974755,-31.9809761490,115.8181299320,-24.912,57.12,1.505,0,2,
2025-09-04T08:32:35.890419Z,1756974755,-31.9809748430,115.8181323140,-24.940,58.19,1.386,0,2,
2025-09-04T08:32:36.084457Z,1756974756,-31.9809735640,115.8181347450,-24.951,62.84,1.391,0,2,
2025-09-04T08:32:36.320154Z,1756974756,-31.9809724560,115.8181372910,-24.880,59.07,1.145,0,2,
2025-09-04T08:32:36.502526Z,1756974756,-31.9809711640,115.8181398330,-24.851,56.25,1.533,0,2,
2025-09-04T08:32:36.695308Z,1756974756,-31.9809698010,115.8181422380,-24.901,54.24,1.415,0,2,
2025-09-04T08:32:36.892970Z,1756974756,-31.9809684090,115.8181445170,-24.862,60.81,1.340,0,2,
2025-09-04T08:32:37.082677Z,1756974757,-31.9809672670,115.8181469270,-24.859,62.13,1.372,0,2,
2025-09-04T08:32:37.319690Z,1756974757,-31.9809661230,115.8181494770,-24.826,56.40,1.148,0,2,
2025-09-04T08:32:37.502313Z,1756974757,-31.9809647130,115.8181519790,-24.849,56.48,1.551,0,2,
2025-09-04T08:32:37.684995Z,1756974757,-31.9809633010,115.8181544920,-24.895,58.80,1.556,0,2,
2025-09-04T08:32:37.890013Z,1756974757,-31.9809619290,115.8181571630,-24.882,60.71,1.437,0,2,
2025-09-04T08:32:38.083167Z,1756974758,-31.9809606270,115.8181598990,-24.827,59.20,1.532,0,2,
2025-09-04T08:32:38.317747Z,1756974758,-31.9809593460,115.8181624320,-24.856,60.68,1.186,0,2,
2025-09-04T08:32:38.491776Z,1756974758,-31.9809580700,115.8181651100,-24.871,59.39,1.665,0,2,
2025-09-04T08:32:38.695259Z,1756974758,-31.9809568460,115.8181675490,-24.906,59.46,1.314,0,2,
2025-09-04T08:32:38.889099Z,1756974758,-31.9809555670,115.8181701050,-24.950,60.25,1.444,0,2,
2025-09-04T08:32:39.085488Z,1756974759,-31.9809541910,115.8181729430,-24.941,65.85,1.570,0,2,
2025-09-04T08:32:39.316917Z,1756974759,-31.9809530780,115.8181758700,-24.924,65.80,1.307,0,2,
2025-09-04T08:32:39.502800Z,1756974759,-31.9809519800,115.8181787500,-24.878,66.49,1.602,0,2,
2025-09-04T08:32:39.684990Z,1756974759,-31.9809509850,115.8181814460,-24.852,68.77,1.522,0,2,
2025-09-04T08:32:39.888056Z,1756974759,-31.9809500780,115.8181841990,-24.829,63.42,1.372,0,2,
2025-09-04T08:32:40.080105Z,1756974760,-31.9809489740,115.8181868000,-24.851,62.20,1.428,0,2,
2025-09-04T08:32:40.318137Z,1756974760,-31.9809478160,115.8181893890,-24.852,64.93,1.160,0,2,
2025-09-04T08:32:40.500048Z,1756974760,-31.9809467460,115.8181920860,-24.852,68.46,1.544,0,2,
2025-09-04T08:32:40.694580Z,1756974760,-31.9809458180,115.8181948580,-24.857,65.87,1.445,0,2,
2025-09-04T08:32:40.888005Z,1756974760,-31.9809448170,115.8181974920,-24.906,61.79,1.407,0,2,
2025-09-04T08:32:41.081855Z,1756974761,-31.9809436370,115.8182000850,-24.926,64.29,1.432,0,2,
2025-09-04T08:32:41.318431Z,1756974761,-31.9809425610,115.8182027200,-24.931,64.07,1.166,0,2,
2025-09-04T08:32:41.488405Z,1756974761,-31.9809414650,115.8182053780,-24.908,61.37,1.640,0,2,
2025-09-04T08:32:41.684131Z,1756974761,-31.9809403040,115.8182078850,-24.907,61.07,1.376,0,2,
2025-09-04T08:32:41.885357Z,1756974761,-31.9809391560,115.8182103340,-24.901,60.78,1.312,0,2,
2025-09-04T08:32:42.079198Z,1756974762,-31.9809380060,115.8182127580,-24.893,63.38,1.351,0,2,
2025-09-04T08:32:42.316417Z,1756974762,-31.9809369000,115.8182153590,-24.891,64.10,1.157,0,2,
2025-09-04T08:32:42.509134Z,1756974762,-31.9809358330,115.8182179500,-24.890,64.04,1.410,0,2,
2025-09-04T08:32:42.693628Z,1756974762,-31.9809347760,115.8182205100,-24.880,64.63,1.456,0,2,
2025-09-04T08:32:42.887987Z,1756974762,-31.9809337420,115.8182230810,-24.857,70.61,1.381,0,2,
2025-09-04T08:32:43.092176Z,1756974763,-31.9809330800,115.8182252980,-24.895,70.33,1.086,0,2,
2025-09-04T08:32:43.316816Z,1756974763,-31.9809324240,115.8182274610,-24.930,65.49,0.964,0,2,
2025-09-04T08:32:43.521043Z,1756974763,-31.9809315570,115.8182297030,-24.916,64.49,1.138,0,2,
2025-09-04T08:32:43.703674Z,1756974763,-31.9809306500,115.8182319440,-24.925,62.67,1.282,0,2,
2025-09-04T08:32:43.884727Z,1756974763,-31.9809297010,115.8182341090,-24.926,66.77,1.270,0,2,
2025-09-04T08:32:44.100692Z,1756974764,-31.9809289320,115.8182362210,-24.963,66.07,1.004,0,2,
2025-09-04T08:32:44.329971Z,1756974764,-31.9809281050,115.8182384180,-24.940,67.70,0.989,0,2,
2025-09-04T08:32:44.509389Z,1756974764,-31.9809273040,115.8182407200,-24.976,66.79,1.308,0,2,
2025-09-04T08:32:44.700787Z,1756974764,-31.9809265420,115.8182428150,-25.023,65.07,1.123,0,2,
2025-09-04T08:32:44.899319Z,1756974764,-31.9809257180,115.8182449050,-25.049,59.79,1.095,0,2,
2025-09-04T08:32:45.089039Z,1756974765,-31.9809246780,115.8182470110,-24.996,62.77,1.211,0,2,
2025-09-04T08:32:45.506962Z,1756974765,-31.9809227150,115.8182515090,-24.937,68.36,1.142,0,2,
2025-09-04T08:32:45.691017Z,1756974765,-31.9809219200,115.8182538720,-24.891,63.83,1.303,0,2,
2025-09-04T08:32:45.883726Z,1756974765,-31.9809209140,115.8182562850,-24.878,59.64,1.316,0,2,
2025-09-04T08:32:46.098319Z,1756974766,-31.9809197640,115.8182586000,-24.863,66.23,1.179,0,2,
2025-09-04T08:32:46.313315Z,1756974766,-31.9809188420,115.8182610680,-24.838,62.07,1.183,0,2,
2025-09-04T08:32:46.508473Z,1756974766,-31.9809177320,115.8182635360,-24.838,58.27,1.350,0,2,
2025-09-04T08:32:46.690756Z,1756974766,-31.9809165510,115.8182657880,-24.848,57.87,1.370,0,2,
2025-09-04T08:32:46.883879Z,1756974766,-31.9809154160,115.8182679190,-24.821,59.54,1.229,0,2,
2025-09-04T08:32:47.087206Z,1756974767,-31.9809142840,115.8182701880,-24.785,63.08,1.221,0,2,
2025-09-04T08:32:47.314622Z,1756974767,-31.9809132720,115.8182725380,-24.777,58.11,1.093,0,2,
2025-09-04T08:32:47.507398Z,1756974767,-31.9809120950,115.8182747680,-24.784,58.43,1.285,0,2,
2025-09-04T08:32:47.699188Z,1756974767,-31.9809109610,115.8182769440,-24.809,62.33,1.256,0,2,
2025-09-04T08:32:47.893944Z,1756974767,-31.9809099770,115.8182791560,-24.770,65.17,1.210,0,2,
2025-09-04T08:32:48.098622Z,1756974768,-31.9809090210,115.8182815920,-24.835,63.19,1.237,0,2,
2025-09-04T08:32:48.324312Z,1756974768,-31.9809079460,115.8182841000,-24.865,62.15,1.174,0,2,
2025-09-04T08:32:48.507387Z,1756974768,-31.9809068580,115.8182865280,-24.870,61.96,1.415,0,2,
2025-09-04T08:32:48.690244Z,1756974768,-31.9809057920,115.8182888880,-24.872,61.59,1.379,0,2,
2025-09-04T08:32:48.893339Z,1756974768,-31.9809047150,115.8182912350,-24.887,62.17,1.239,0,2,
2025-09-04T08:32:49.079119Z,1756974769,-31.9809037260,115.8182934440,-24.867,63.01,1.268,0,2,
2025-09-04T08:32:49.323305Z,1756974769,-31.9809027340,115.8182957400,-24.849,60.70,0.995,0,2,
2025-09-04T08:32:49.506573Z,1756974769,-31.9809016640,115.8182979880,-24.820,63.07,1.327,0,2,
2025-09-04T08:32:49.698896Z,1756974769,-31.9809006880,115.8183002530,-24.820,62.71,1.246,0,2,
2025-09-04T08:32:49.903635Z,1756974769,-31.9808996670,115.8183025860,-24.832,60.44,1.209,0,2,
2025-09-04T08:32:50.096239Z,1756974770,-31.9808984960,115.8183050200,-24.822,62.93,1.370,0,2,
2025-09-04T08:32:50.333749Z,1756974770,-31.9808974430,115.8183074490,-24.843,61.44,1.083,0,2,
2025-09-04T08:32:50.506676Z,1756974770,-31.9808963290,115.8183098620,-24.846,63.79,1.498,0,2,
2025-09-04T08:32:50.709434Z,1756974770,-31.9808953300,115.8183122540,-24.861,63.62,1.240,0,2,
2025-09-04T08:32:50.890877Z,1756974770,-31.9808943530,115.8183145760,-24.837,64.52,1.347,0,2,
2025-09-04T08:32:51.096944Z,1756974771,-31.9808933720,115.8183170030,-24.841,62.89,1.231,0,2,
2025-09-04T08:32:51.322870Z,1756974771,-31.9808922780,115.8183195220,-24.862,60.26,1.181,0,2,
2025-09-04T08:32:51.493559Z,1756974771,-31.9808911520,115.8183218460,-24.886,60.83,1.479,0,2,
2025-09-04T08:32:51.687860Z,1756974771,-31.9808900470,115.8183241800,-24.920,58.41,1.298,0,2,
2025-09-04T08:32:51.890498Z,1756974771,-31.9808887810,115.8183266070,-24.937,61.62,1.326,0,2,
2025-09-04T08:32:52.086317Z,1756974772,-31.9808876220,115.8183291360,-24.940,65.34,1.385,0,2,
2025-09-04T08:32:52.310471Z,1756974772,-31.9808866100,115.8183317350,-24.958,55.41,1.203,0,2,
2025-09-04T08:32:52.525172Z,1756974772,-31.9808851920,115.8183341590,-24.931,56.13,1.294,0,2,
2025-09-04T08:32:52.698245Z,1756974772,-31.9808838610,115.8183364970,-24.936,58.69,1.534,0,2,
2025-09-04T08:32:52.902646Z,1756974772,-31.9808826470,115.8183388500,-24.968,60.06,1.271,0,2,
2025-09-04T08:32:53.105376Z,1756974773,-31.9808814650,115.8183412690,-24.970,60.89,1.299,0,2,
2025-09-04T08:32:53.331439Z,1756974773,-31.9808803800,115.8183435660,-25.004,59.55,1.097,0,2,
2025-09-04T08:32:53.492964Z,1756974773,-31.9808792430,115.8183458460,-25.013,60.16,1.544,0,2,
2025-09-04T08:32:53.698948Z,1756974773,-31.9808781140,115.8183481660,-24.980,60.48,1.225,0,2,
2025-09-04T08:32:53.878465Z,1756974773,-31.9808770190,115.8183504460,-24.979,57.65,1.377,0,2,
2025-09-04T08:32:54.073703Z,1756974774,-31.9808758200,115.8183526780,-24.990,59.59,1.276,0,2,
2025-09-04T08:32:54.308567Z,1756974774,-31.9808746530,115.8183550220,-24.968,62.42,1.091,0,2,
2025-09-04T08:32:54.513390Z,1756974774,-31.9808735470,115.8183575180,-24.994,59.04,1.297,0,2,
2025-09-04T08:32:54.697179Z,1756974774,-31.9808723440,115.8183598820,-25.023,60.90,1.415,0,2,
2025-09-04T08:32:54.891457Z,1756974774,-31.9808712310,115.8183622390,-25.004,64.42,1.310,0,2,
2025-09-04T08:32:55.096136Z,1756974775,-31.9808702720,115.8183646010,-24.984,60.47,1.207,0,2,
2025-09-04T08:32:55.320648Z,1756974775,-31.9808691510,115.8183669340,-24.952,58.04,1.126,0,2,
2025-09-04T08:32:55.493942Z,1756974775,-31.9808679110,115.8183692770,-24.919,54.65,1.503,0,2,
2025-09-04T08:32:55.684746Z,1756974775,-31.9808665520,115.8183715360,-24.901,54.36,1.369,0,2,
2025-09-04T08:32:55.880853Z,1756974775,-31.9808652300,115.8183737100,-24.919,55.72,1.287,0,2,
2025-09-04T08:32:56.082663Z,1756974776,-31.9808639840,115.8183758650,-24.888,56.46,1.219,0,2,
2025-09-04T08:32:56.309383Z,1756974776,-31.9808627340,115.8183780880,-24.870,58.03,1.110,0,2,
2025-09-04T08:32:56.502939Z,1756974776,-31.9808615880,115.8183802530,-24.864,56.34,1.244,0,2,
2025-09-04T08:32:56.695381Z,1756974776,-31.9808603500,115.8183824450,-24.857,55.62,1.291,0,2,
2025-09-04T08:32:56.887849Z,1756974776,-31.9808591400,115.8183845300,-24.856,57.68,1.238,0,2,
2025-09-04T08:32:57.092505Z,1756974777,-31.9808579630,115.8183867230,-24.848,55.75,1.196,0,2,
2025-09-04T08:32:57.319867Z,1756974777,-31.9808566640,115.8183889720,-24.832,57.72,1.129,0,2,
2025-09-04T08:32:57.490235Z,1756974777,-31.9808554470,115.8183912430,-24.840,56.77,1.487,0,2,
2025-09-04T08:32:57.684401Z,1756974777,-31.9808541970,115.8183934920,-24.843,56.46,1.306,0,2,
2025-09-04T08:32:57.887193Z,1756974777,-31.9808528850,115.8183958250,-24.841,58.02,1.302,0,2,
2025-09-04T08:32:58.081806Z,1756974778,-31.9808517230,115.8183980190,-24.818,60.19,1.254,0,2,
2025-09-04T08:32:58.317580Z,1756974778,-31.9808506810,115.8184001630,-24.860,52.73,0.988,0,2,
2025-09-04T08:32:58.513004Z,1756974778,-31.9808494030,115.8184021430,-24.879,55.74,1.201,0,2,
2025-09-04T08:32:58.695022Z,1756974778,-31.9808481150,115.8184043720,-24.878,61.88,1.398,0,2,
2025-09-04T08:32:58.897857Z,1756974778,-31.9808469490,115.8184069440,-24.861,55.80,1.356,0,2,
2025-09-04T08:32:59.092643Z,1756974779,-31.9808456630,115.8184091750,-24.865,53.53,1.306,0,2,
2025-09-04T08:32:59.316509Z,1756974779,-31.9808444110,115.8184111720,-24.844,60.71,1.046,0,2,
